instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
11313666,44194,NIFTY25N1824650PE,NIFTY,0,2025-11-18,24650,0.05,75,PE,NFO-OPT,NFO
11311874,44187,NIFTY25N1824600CE,NIFTY,0,2025-11-18,24600,0.05,75,CE,NFO-OPT,NFO
11312130,44188,NIFTY25N1824600PE,NIFTY,0,2025-11-18,24600,0.05,75,PE,NFO-OPT,NFO
11311362,44185,NIFTY25N1824550CE,NIFTY,0,2025-11-18,24550,0.05,75,CE,NFO-OPT,NFO
11311618,44186,NIFTY25N1824550PE,NIFTY,0,2025-11-18,24550,0.05,75,PE,NFO-OPT,NFO
11310338,44181,NIFTY25N1824500CE,NIFTY,0,2025-11-18,24500,0.05,75,CE,NFO-OPT,NFO
11311106,44184,NIFTY25N1824500PE,NIFTY,0,2025-11-18,24500,0.05,75,PE,NFO-OPT,NFO
11309314,44177,NIFTY25N1824450CE,NIFTY,0,2025-11-18,24450,0.05,75,CE,NFO-OPT,NFO
11310082,44180,NIFTY25N1824450PE,NIFTY,0,2025-11-18,24450,0.05,75,PE,NFO-OPT,NFO
11308802,44175,NIFTY25N1824400CE,NIFTY,0,2025-11-18,24400,0.05,75,CE,NFO-OPT,NFO
11309058,44176,NIFTY25N1824400PE,NIFTY,0,2025-11-18,24400,0.05,75,PE,NFO-OPT,NFO
11307266,44169,NIFTY25N1824350CE,NIFTY,0,2025-11-18,24350,0.05,75,CE,NFO-OPT,NFO
11308546,44174,NIFTY25N1824350PE,NIFTY,0,2025-11-18,24350,0.05,75,PE,NFO-OPT,NFO
11306754,44167,NIFTY25N1824300CE,NIFTY,0,2025-11-18,24300,0.05,75,CE,NFO-OPT,NFO
11307010,44168,NIFTY25N1824300PE,NIFTY,0,2025-11-18,24300,0.05,75,PE,NFO-OPT,NFO
11306242,44165,NIFTY25N1824250CE,NIFTY,0,2025-11-18,24250,0.05,75,CE,NFO-OPT,NFO
11306498,44166,NIFTY25N1824250PE,NIFTY,0,2025-11-18,24250,0.05,75,PE,NFO-OPT,NFO
11305730,44163,NIFTY25N1824200CE,NIFTY,0,2025-11-18,24200,0.05,75,CE,NFO-OPT,NFO
11305986,44164,NIFTY25N1824200PE,NIFTY,0,2025-11-18,24200,0.05,75,PE,NFO-OPT,NFO
11304706,44159,NIFTY25N1824150CE,NIFTY,0,2025-11-18,24150,0.05,75,CE,NFO-OPT,NFO
11305474,44162,NIFTY25N1824150PE,NIFTY,0,2025-11-18,24150,0.05,75,PE,NFO-OPT,NFO
11303682,44155,NIFTY25N1824100CE,NIFTY,0,2025-11-18,24100,0.05,75,CE,NFO-OPT,NFO
11304450,44158,NIFTY25N1824100PE,NIFTY,0,2025-11-18,24100,0.05,75,PE,NFO-OPT,NFO
11303170,44153,NIFTY25N1824050CE,NIFTY,0,2025-11-18,24050,0.05,75,CE,NFO-OPT,NFO
11303426,44154,NIFTY25N1824050PE,NIFTY,0,2025-11-18,24050,0.05,75,PE,NFO-OPT,NFO
11302658,44151,NIFTY25N1824000CE,NIFTY,0,2025-11-18,24000,0.05,75,CE,NFO-OPT,NFO
11302914,44152,NIFTY25N1824000PE,NIFTY,0,2025-11-18,24000,0.05,75,PE,NFO-OPT,NFO
11301634,44147,NIFTY25N1823950CE,NIFTY,0,2025-11-18,23950,0.05,75,CE,NFO-OPT,NFO
11302402,44150,NIFTY25N1823950PE,NIFTY,0,2025-11-18,23950,0.05,75,PE,NFO-OPT,NFO
11301122,44145,NIFTY25N1823900CE,NIFTY,0,2025-11-18,23900,0.05,75,CE,NFO-OPT,NFO
11301378,44146,NIFTY25N1823900PE,NIFTY,0,2025-11-18,23900,0.05,75,PE,NFO-OPT,NFO
11300610,44143,NIFTY25N1823850CE,NIFTY,0,2025-11-18,23850,0.05,75,CE,NFO-OPT,NFO
11300866,44144,NIFTY25N1823850PE,NIFTY,0,2025-11-18,23850,0.05,75,PE,NFO-OPT,NFO
11299074,44137,NIFTY25N1823800CE,NIFTY,0,2025-11-18,23800,0.05,75,CE,NFO-OPT,NFO
11300354,44142,NIFTY25N1823800PE,NIFTY,0,2025-11-18,23800,0.05,75,PE,NFO-OPT,NFO
11298562,44135,NIFTY25N1823750CE,NIFTY,0,2025-11-18,23750,0.05,75,CE,NFO-OPT,NFO
11298818,44136,NIFTY25N1823750PE,NIFTY,0,2025-11-18,23750,0.05,75,PE,NFO-OPT,NFO
11298050,44133,NIFTY25N1823700CE,NIFTY,0,2025-11-18,23700,0.05,75,CE,NFO-OPT,NFO
11298306,44134,NIFTY25N1823700PE,NIFTY,0,2025-11-18,23700,0.05,75,PE,NFO-OPT,NFO
11297538,44131,NIFTY25N1823650CE,NIFTY,0,2025-11-18,23650,0.05,75,CE,NFO-OPT,NFO
11297794,44132,NIFTY25N1823650PE,NIFTY,0,2025-11-18,23650,0.05,75,PE,NFO-OPT,NFO
11296514,44127,NIFTY25N1823600CE,NIFTY,0,2025-11-18,23600,0.05,75,CE,NFO-OPT,NFO
11297282,44130,NIFTY25N1823600PE,NIFTY,0,2025-11-18,23600,0.05,75,PE,NFO-OPT,NFO
11296002,44125,NIFTY25N1823550CE,NIFTY,0,2025-11-18,23550,0.05,75,CE,NFO-OPT,NFO
11296258,44126,NIFTY25N1823550PE,NIFTY,0,2025-11-18,23550,0.05,75,PE,NFO-OPT,NFO
11294978,44121,NIFTY25N1823500CE,NIFTY,0,2025-11-18,23500,0.05,75,CE,NFO-OPT,NFO
11295746,44124,NIFTY25N1823500PE,NIFTY,0,2025-11-18,23500,0.05,75,PE,NFO-OPT,NFO
11294466,44119,NIFTY25N1823450CE,NIFTY,0,2025-11-18,23450,0.05,75,CE,NFO-OPT,NFO
11294722,44120,NIFTY25N1823450PE,NIFTY,0,2025-11-18,23450,0.05,75,PE,NFO-OPT,NFO
11293442,44115,NIFTY25N1823400CE,NIFTY,0,2025-11-18,23400,0.05,75,CE,NFO-OPT,NFO
11294210,44118,NIFTY25N1823400PE,NIFTY,0,2025-11-18,23400,0.05,75,PE,NFO-OPT,NFO
13542146,52899,NIFTY25NOV25950CE,NIFTY,0,2025-11-25,25950,0.05,75,CE,NFO-OPT,NFO
13544962,52910,NIFTY25NOV25950PE,NIFTY,0,2025-11-25,25950,0.05,75,PE,NFO-OPT,NFO
13545218,52911,NIFTY25NOV26000CE,NIFTY,0,2025-11-25,26000,0.05,75,CE,NFO-OPT,NFO
13550338,52931,NIFTY25NOV26000PE,NIFTY,0,2025-11-25,26000,0.05,75,PE,NFO-OPT,NFO
13541634,52897,NIFTY25NOV25900CE,NIFTY,0,2025-11-25,25900,0.05,75,CE,NFO-OPT,NFO
13541890,52898,NIFTY25NOV25900PE,NIFTY,0,2025-11-25,25900,0.05,75,PE,NFO-OPT,NFO
13550594,52932,NIFTY25NOV26050CE,NIFTY,0,2025-11-25,26050,0.05,75,CE,NFO-OPT,NFO
13555458,52951,NIFTY25NOV26050PE,NIFTY,0,2025-11-25,26050,0.05,75,PE,NFO-OPT,NFO
13539586,52889,NIFTY25NOV25850CE,NIFTY,0,2025-11-25,25850,0.05,75,CE,NFO-OPT,NFO
13541378,52896,NIFTY25NOV25850PE,NIFTY,0,2025-11-25,25850,0.05,75,PE,NFO-OPT,NFO
13555714,52952,NIFTY25NOV26100CE,NIFTY,0,2025-11-25,26100,0.05,75,CE,NFO-OPT,NFO
13562370,52978,NIFTY25NOV26100PE,NIFTY,0,2025-11-25,26100,0.05,75,PE,NFO-OPT,NFO
13537538,52881,NIFTY25NOV25800CE,NIFTY,0,2025-11-25,25800,0.05,75,CE,NFO-OPT,NFO
13539330,52888,NIFTY25NOV25800PE,NIFTY,0,2025-11-25,25800,0.05,75,PE,NFO-OPT,NFO
13562626,52979,NIFTY25NOV26150CE,NIFTY,0,2025-11-25,26150,0.05,75,CE,NFO-OPT,NFO
13568770,53003,NIFTY25NOV26150PE,NIFTY,0,2025-11-25,26150,0.05,75,PE,NFO-OPT,NFO
13536514,52877,NIFTY25NOV25750CE,NIFTY,0,2025-11-25,25750,0.05,75,CE,NFO-OPT,NFO
13537282,52880,NIFTY25NOV25750PE,NIFTY,0,2025-11-25,25750,0.05,75,PE,NFO-OPT,NFO
13573890,53023,NIFTY25NOV26200CE,NIFTY,0,2025-11-25,26200,0.05,75,CE,NFO-OPT,NFO
13574146,53024,NIFTY25NOV26200PE,NIFTY,0,2025-11-25,26200,0.05,75,PE,NFO-OPT,NFO
13532418,52861,NIFTY25NOV25700CE,NIFTY,0,2025-11-25,25700,0.05,75,CE,NFO-OPT,NFO
13536258,52876,NIFTY25NOV25700PE,NIFTY,0,2025-11-25,25700,0.05,75,PE,NFO-OPT,NFO
13574402,53025,NIFTY25NOV26250CE,NIFTY,0,2025-11-25,26250,0.05,75,CE,NFO-OPT,NFO
13574658,53026,NIFTY25NOV26250PE,NIFTY,0,2025-11-25,26250,0.05,75,PE,NFO-OPT,NFO
13531906,52859,NIFTY25NOV25650CE,NIFTY,0,2025-11-25,25650,0.05,75,CE,NFO-OPT,NFO
13532162,52860,NIFTY25NOV25650PE,NIFTY,0,2025-11-25,25650,0.05,75,PE,NFO-OPT,NFO
13574914,53027,NIFTY25NOV26300CE,NIFTY,0,2025-11-25,26300,0.05,75,CE,NFO-OPT,NFO
13581570,53053,NIFTY25NOV26300PE,NIFTY,0,2025-11-25,26300,0.05,75,PE,NFO-OPT,NFO
13531394,52857,NIFTY25NOV25600CE,NIFTY,0,2025-11-25,25600,0.05,75,CE,NFO-OPT,NFO
13531650,52858,NIFTY25NOV25600PE,NIFTY,0,2025-11-25,25600,0.05,75,PE,NFO-OPT,NFO
13614850,53183,NIFTY25NOV26350PE,NIFTY,0,2025-11-25,26350,0.05,75,PE,NFO-OPT,NFO
13638658,53276,NIFTY25NOV27700CE,NIFTY,0,2025-11-25,27700,0.05,75,CE,NFO-OPT,NFO
13638914,53277,NIFTY25NOV27700PE,NIFTY,0,2025-11-25,27700,0.05,75,PE,NFO-OPT,NFO
13638146,53274,NIFTY25NOV27650CE,NIFTY,0,2025-11-25,27650,0.05,75,CE,NFO-OPT,NFO
13638402,53275,NIFTY25NOV27650PE,NIFTY,0,2025-11-25,27650,0.05,75,PE,NFO-OPT,NFO
13637122,53270,NIFTY25NOV27600CE,NIFTY,0,2025-11-25,27600,0.05,75,CE,NFO-OPT,NFO
13637890,53273,NIFTY25NOV27600PE,NIFTY,0,2025-11-25,27600,0.05,75,PE,NFO-OPT,NFO
13636610,53268,NIFTY25NOV27550CE,NIFTY,0,2025-11-25,27550,0.05,75,CE,NFO-OPT,NFO
13636866,53269,NIFTY25NOV27550PE,NIFTY,0,2025-11-25,27550,0.05,75,PE,NFO-OPT,NFO
13635586,53264,NIFTY25NOV27500CE,NIFTY,0,2025-11-25,27500,0.05,75,CE,NFO-OPT,NFO
13635842,53265,NIFTY25NOV27500PE,NIFTY,0,2025-11-25,27500,0.05,75,PE,NFO-OPT,NFO
13635074,53262,NIFTY25NOV27450CE,NIFTY,0,2025-11-25,27450,0.05,75,CE,NFO-OPT,NFO
13635330,53263,NIFTY25NOV27450PE,NIFTY,0,2025-11-25,27450,0.05,75,PE,NFO-OPT,NFO
13634562,53260,NIFTY25NOV27400CE,NIFTY,0,2025-11-25,27400,0.05,75,CE,NFO-OPT,NFO
13634818,53261,NIFTY25NOV27400PE,NIFTY,0,2025-11-25,27400,0.05,75,PE,NFO-OPT,NFO
13634050,53258,NIFTY25NOV27350CE,NIFTY,0,2025-11-25,27350,0.05,75,CE,NFO-OPT,NFO
13634306,53259,NIFTY25NOV27350PE,NIFTY,0,2025-11-25,27350,0.05,75,PE,NFO-OPT,NFO
13633538,53256,NIFTY25NOV27300CE,NIFTY,0,2025-11-25,27300,0.05,75,CE,NFO-OPT,NFO
13633794,53257,NIFTY25NOV27300PE,NIFTY,0,2025-11-25,27300,0.05,75,PE,NFO-OPT,NFO
13633026,53254,NIFTY25NOV27250CE,NIFTY,0,2025-11-25,27250,0.05,75,CE,NFO-OPT,NFO
13633282,53255,NIFTY25NOV27250PE,NIFTY,0,2025-11-25,27250,0.05,75,PE,NFO-OPT,NFO
13632514,53252,NIFTY25NOV27200CE,NIFTY,0,2025-11-25,27200,0.05,75,CE,NFO-OPT,NFO
13632770,53253,NIFTY25NOV27200PE,NIFTY,0,2025-11-25,27200,0.05,75,PE,NFO-OPT,NFO
13632002,53250,NIFTY25NOV27150CE,NIFTY,0,2025-11-25,27150,0.05,75,CE,NFO-OPT,NFO
13632258,53251,NIFTY25NOV27150PE,NIFTY,0,2025-11-25,27150,0.05,75,PE,NFO-OPT,NFO
13631490,53248,NIFTY25NOV27100CE,NIFTY,0,2025-11-25,27100,0.05,75,CE,NFO-OPT,NFO
13631746,53249,NIFTY25NOV27100PE,NIFTY,0,2025-11-25,27100,0.05,75,PE,NFO-OPT,NFO
13630978,53246,NIFTY25NOV27050CE,NIFTY,0,2025-11-25,27050,0.05,75,CE,NFO-OPT,NFO
13631234,53247,NIFTY25NOV27050PE,NIFTY,0,2025-11-25,27050,0.05,75,PE,NFO-OPT,NFO
13630466,53244,NIFTY25NOV27000CE,NIFTY,0,2025-11-25,27000,0.05,75,CE,NFO-OPT,NFO
13630722,53245,NIFTY25NOV27000PE,NIFTY,0,2025-11-25,27000,0.05,75,PE,NFO-OPT,NFO
13629442,53240,NIFTY25NOV26950CE,NIFTY,0,2025-11-25,26950,0.05,75,CE,NFO-OPT,NFO
13629698,53241,NIFTY25NOV26950PE,NIFTY,0,2025-11-25,26950,0.05,75,PE,NFO-OPT,NFO
13628162,53235,NIFTY25NOV26900CE,NIFTY,0,2025-11-25,26900,0.05,75,CE,NFO-OPT,NFO
13628418,53236,NIFTY25NOV26900PE,NIFTY,0,2025-11-25,26900,0.05,75,PE,NFO-OPT,NFO
13626370,53228,NIFTY25NOV26850CE,NIFTY,0,2025-11-25,26850,0.05,75,CE,NFO-OPT,NFO
13626626,53229,NIFTY25NOV26850PE,NIFTY,0,2025-11-25,26850,0.05,75,PE,NFO-OPT,NFO
13625858,53226,NIFTY25NOV26800CE,NIFTY,0,2025-11-25,26800,0.05,75,CE,NFO-OPT,NFO
13626114,53227,NIFTY25NOV26800PE,NIFTY,0,2025-11-25,26800,0.05,75,PE,NFO-OPT,NFO
13625346,53224,NIFTY25NOV26750CE,NIFTY,0,2025-11-25,26750,0.05,75,CE,NFO-OPT,NFO
13625602,53225,NIFTY25NOV26750PE,NIFTY,0,2025-11-25,26750,0.05,75,PE,NFO-OPT,NFO
13624834,53222,NIFTY25NOV26700CE,NIFTY,0,2025-11-25,26700,0.05,75,CE,NFO-OPT,NFO
13625090,53223,NIFTY25NOV26700PE,NIFTY,0,2025-11-25,26700,0.05,75,PE,NFO-OPT,NFO
13624322,53220,NIFTY25NOV26650CE,NIFTY,0,2025-11-25,26650,0.05,75,CE,NFO-OPT,NFO
13624578,53221,NIFTY25NOV26650PE,NIFTY,0,2025-11-25,26650,0.05,75,PE,NFO-OPT,NFO
13623810,53218,NIFTY25NOV26600CE,NIFTY,0,2025-11-25,26600,0.05,75,CE,NFO-OPT,NFO
13624066,53219,NIFTY25NOV26600PE,NIFTY,0,2025-11-25,26600,0.05,75,PE,NFO-OPT,NFO
13623298,53216,NIFTY25NOV26550CE,NIFTY,0,2025-11-25,26550,0.05,75,CE,NFO-OPT,NFO
13623554,53217,NIFTY25NOV26550PE,NIFTY,0,2025-11-25,26550,0.05,75,PE,NFO-OPT,NFO
13622786,53214,NIFTY25NOV26500CE,NIFTY,0,2025-11-25,26500,0.05,75,CE,NFO-OPT,NFO
13623042,53215,NIFTY25NOV26500PE,NIFTY,0,2025-11-25,26500,0.05,75,PE,NFO-OPT,NFO
13618690,53198,NIFTY25NOV26450CE,NIFTY,0,2025-11-25,26450,0.05,75,CE,NFO-OPT,NFO
13622530,53213,NIFTY25NOV26450PE,NIFTY,0,2025-11-25,26450,0.05,75,PE,NFO-OPT,NFO
13615106,53184,NIFTY25NOV26400CE,NIFTY,0,2025-11-25,26400,0.05,75,CE,NFO-OPT,NFO
13618434,53197,NIFTY25NOV26400PE,NIFTY,0,2025-11-25,26400,0.05,75,PE,NFO-OPT,NFO
13581826,53054,NIFTY25NOV26350CE,NIFTY,0,2025-11-25,26350,0.05,75,CE,NFO-OPT,NFO
13530882,52855,NIFTY25NOV25550CE,NIFTY,0,2025-11-25,25550,0.05,75,CE,NFO-OPT,NFO
13531138,52856,NIFTY25NOV25550PE,NIFTY,0,2025-11-25,25550,0.05,75,PE,NFO-OPT,NFO
13529858,52851,NIFTY25NOV25500CE,NIFTY,0,2025-11-25,25500,0.05,75,CE,NFO-OPT,NFO
13530626,52854,NIFTY25NOV25500PE,NIFTY,0,2025-11-25,25500,0.05,75,PE,NFO-OPT,NFO
13529346,52849,NIFTY25NOV25450CE,NIFTY,0,2025-11-25,25450,0.05,75,CE,NFO-OPT,NFO
13529602,52850,NIFTY25NOV25450PE,NIFTY,0,2025-11-25,25450,0.05,75,PE,NFO-OPT,NFO
13526786,52839,NIFTY25NOV25400CE,NIFTY,0,2025-11-25,25400,0.05,75,CE,NFO-OPT,NFO
13529090,52848,NIFTY25NOV25400PE,NIFTY,0,2025-11-25,25400,0.05,75,PE,NFO-OPT,NFO
13524738,52831,NIFTY25NOV25350CE,NIFTY,0,2025-11-25,25350,0.05,75,CE,NFO-OPT,NFO
13526530,52838,NIFTY25NOV25350PE,NIFTY,0,2025-11-25,25350,0.05,75,PE,NFO-OPT,NFO
13524226,52829,NIFTY25NOV25300CE,NIFTY,0,2025-11-25,25300,0.05,75,CE,NFO-OPT,NFO
13524482,52830,NIFTY25NOV25300PE,NIFTY,0,2025-11-25,25300,0.05,75,PE,NFO-OPT,NFO
13520130,52813,NIFTY25NOV25250CE,NIFTY,0,2025-11-25,25250,0.05,75,CE,NFO-OPT,NFO
13523970,52828,NIFTY25NOV25250PE,NIFTY,0,2025-11-25,25250,0.05,75,PE,NFO-OPT,NFO
13518082,52805,NIFTY25NOV25200CE,NIFTY,0,2025-11-25,25200,0.05,75,CE,NFO-OPT,NFO
13519874,52812,NIFTY25NOV25200PE,NIFTY,0,2025-11-25,25200,0.05,75,PE,NFO-OPT,NFO
13517570,52803,NIFTY25NOV25150CE,NIFTY,0,2025-11-25,25150,0.05,75,CE,NFO-OPT,NFO
13517826,52804,NIFTY25NOV25150PE,NIFTY,0,2025-11-25,25150,0.05,75,PE,NFO-OPT,NFO
13517058,52801,NIFTY25NOV25100CE,NIFTY,0,2025-11-25,25100,0.05,75,CE,NFO-OPT,NFO
13517314,52802,NIFTY25NOV25100PE,NIFTY,0,2025-11-25,25100,0.05,75,PE,NFO-OPT,NFO
13516034,52797,NIFTY25NOV25050CE,NIFTY,0,2025-11-25,25050,0.05,75,CE,NFO-OPT,NFO
13516802,52800,NIFTY25NOV25050PE,NIFTY,0,2025-11-25,25050,0.05,75,PE,NFO-OPT,NFO
13513474,52787,NIFTY25NOV25000CE,NIFTY,0,2025-11-25,25000,0.05,75,CE,NFO-OPT,NFO
13515778,52796,NIFTY25NOV25000PE,NIFTY,0,2025-11-25,25000,0.05,75,PE,NFO-OPT,NFO
13511426,52779,NIFTY25NOV24950CE,NIFTY,0,2025-11-25,24950,0.05,75,CE,NFO-OPT,NFO
13513218,52786,NIFTY25NOV24950PE,NIFTY,0,2025-11-25,24950,0.05,75,PE,NFO-OPT,NFO
13510402,52775,NIFTY25NOV24900CE,NIFTY,0,2025-11-25,24900,0.05,75,CE,NFO-OPT,NFO
13511170,52778,NIFTY25NOV24900PE,NIFTY,0,2025-11-25,24900,0.05,75,PE,NFO-OPT,NFO
13508866,52769,NIFTY25NOV24850CE,NIFTY,0,2025-11-25,24850,0.05,75,CE,NFO-OPT,NFO
13510146,52774,NIFTY25NOV24850PE,NIFTY,0,2025-11-25,24850,0.05,75,PE,NFO-OPT,NFO
13508354,52767,NIFTY25NOV24800CE,NIFTY,0,2025-11-25,24800,0.05,75,CE,NFO-OPT,NFO
13508610,52768,NIFTY25NOV24800PE,NIFTY,0,2025-11-25,24800,0.05,75,PE,NFO-OPT,NFO
13507330,52763,NIFTY25NOV24750CE,NIFTY,0,2025-11-25,24750,0.05,75,CE,NFO-OPT,NFO
13508098,52766,NIFTY25NOV24750PE,NIFTY,0,2025-11-25,24750,0.05,75,PE,NFO-OPT,NFO
13506818,52761,NIFTY25NOV24700CE,NIFTY,0,2025-11-25,24700,0.05,75,CE,NFO-OPT,NFO
13507074,52762,NIFTY25NOV24700PE,NIFTY,0,2025-11-25,24700,0.05,75,PE,NFO-OPT,NFO
13506306,52759,NIFTY25NOV24650CE,NIFTY,0,2025-11-25,24650,0.05,75,CE,NFO-OPT,NFO
13506562,52760,NIFTY25NOV24650PE,NIFTY,0,2025-11-25,24650,0.05,75,PE,NFO-OPT,NFO
13503746,52749,NIFTY25NOV24600CE,NIFTY,0,2025-11-25,24600,0.05,75,CE,NFO-OPT,NFO
13506050,52758,NIFTY25NOV24600PE,NIFTY,0,2025-11-25,24600,0.05,75,PE,NFO-OPT,NFO
13499138,52731,NIFTY25NOV24550CE,NIFTY,0,2025-11-25,24550,0.05,75,CE,NFO-OPT,NFO
13503490,52748,NIFTY25NOV24550PE,NIFTY,0,2025-11-25,24550,0.05,75,PE,NFO-OPT,NFO
13497602,52725,NIFTY25NOV24500CE,NIFTY,0,2025-11-25,24500,0.05,75,CE,NFO-OPT,NFO
13498882,52730,NIFTY25NOV24500PE,NIFTY,0,2025-11-25,24500,0.05,75,PE,NFO-OPT,NFO
13496578,52721,NIFTY25NOV24450CE,NIFTY,0,2025-11-25,24450,0.05,75,CE,NFO-OPT,NFO
13496834,52722,NIFTY25NOV24450PE,NIFTY,0,2025-11-25,24450,0.05,75,PE,NFO-OPT,NFO
13494018,52711,NIFTY25NOV24400CE,NIFTY,0,2025-11-25,24400,0.05,75,CE,NFO-OPT,NFO
13496322,52720,NIFTY25NOV24400PE,NIFTY,0,2025-11-25,24400,0.05,75,PE,NFO-OPT,NFO
13493506,52709,NIFTY25NOV24350CE,NIFTY,0,2025-11-25,24350,0.05,75,CE,NFO-OPT,NFO
13493762,52710,NIFTY25NOV24350PE,NIFTY,0,2025-11-25,24350,0.05,75,PE,NFO-OPT,NFO
13490434,52697,NIFTY25NOV24300CE,NIFTY,0,2025-11-25,24300,0.05,75,CE,NFO-OPT,NFO
13493250,52708,NIFTY25NOV24300PE,NIFTY,0,2025-11-25,24300,0.05,75,PE,NFO-OPT,NFO
13489410,52693,NIFTY25NOV24250CE,NIFTY,0,2025-11-25,24250,0.05,75,CE,NFO-OPT,NFO
13490178,52696,NIFTY25NOV24250PE,NIFTY,0,2025-11-25,24250,0.05,75,PE,NFO-OPT,NFO
13486082,52680,NIFTY25NOV24200CE,NIFTY,0,2025-11-25,24200,0.05,75,CE,NFO-OPT,NFO
13489154,52692,NIFTY25NOV24200PE,NIFTY,0,2025-11-25,24200,0.05,75,PE,NFO-OPT,NFO
13482498,52666,NIFTY25NOV24150CE,NIFTY,0,2025-11-25,24150,0.05,75,CE,NFO-OPT,NFO
13482754,52667,NIFTY25NOV24150PE,NIFTY,0,2025-11-25,24150,0.05,75,PE,NFO-OPT,NFO
13481986,52664,NIFTY25NOV24100CE,NIFTY,0,2025-11-25,24100,0.05,75,CE,NFO-OPT,NFO
13482242,52665,NIFTY25NOV24100PE,NIFTY,0,2025-11-25,24100,0.05,75,PE,NFO-OPT,NFO
13479938,52656,NIFTY25NOV24050CE,NIFTY,0,2025-11-25,24050,0.05,75,CE,NFO-OPT,NFO
13480194,52657,NIFTY25NOV24050PE,NIFTY,0,2025-11-25,24050,0.05,75,PE,NFO-OPT,NFO
13478402,52650,NIFTY25NOV24000CE,NIFTY,0,2025-11-25,24000,0.05,75,CE,NFO-OPT,NFO
13478658,52651,NIFTY25NOV24000PE,NIFTY,0,2025-11-25,24000,0.05,75,PE,NFO-OPT,NFO
13477122,52645,NIFTY25NOV23950CE,NIFTY,0,2025-11-25,23950,0.05,75,CE,NFO-OPT,NFO
13477378,52646,NIFTY25NOV23950PE,NIFTY,0,2025-11-25,23950,0.05,75,PE,NFO-OPT,NFO
13473282,52630,NIFTY25NOV23900CE,NIFTY,0,2025-11-25,23900,0.05,75,CE,NFO-OPT,NFO
13475586,52639,NIFTY25NOV23900PE,NIFTY,0,2025-11-25,23900,0.05,75,PE,NFO-OPT,NFO
13472770,52628,NIFTY25NOV23850CE,NIFTY,0,2025-11-25,23850,0.05,75,CE,NFO-OPT,NFO
13473026,52629,NIFTY25NOV23850PE,NIFTY,0,2025-11-25,23850,0.05,75,PE,NFO-OPT,NFO
13472258,52626,NIFTY25NOV23800CE,NIFTY,0,2025-11-25,23800,0.05,75,CE,NFO-OPT,NFO
13472514,52627,NIFTY25NOV23800PE,NIFTY,0,2025-11-25,23800,0.05,75,PE,NFO-OPT,NFO
13470210,52618,NIFTY25NOV23750CE,NIFTY,0,2025-11-25,23750,0.05,75,CE,NFO-OPT,NFO
13470466,52619,NIFTY25NOV23750PE,NIFTY,0,2025-11-25,23750,0.05,75,PE,NFO-OPT,NFO
13469698,52616,NIFTY25NOV23700CE,NIFTY,0,2025-11-25,23700,0.05,75,CE,NFO-OPT,NFO
13469954,52617,NIFTY25NOV23700PE,NIFTY,0,2025-11-25,23700,0.05,75,PE,NFO-OPT,NFO
13468162,52610,NIFTY25NOV23650CE,NIFTY,0,2025-11-25,23650,0.05,75,CE,NFO-OPT,NFO
13468930,52613,NIFTY25NOV23650PE,NIFTY,0,2025-11-25,23650,0.05,75,PE,NFO-OPT,NFO
13467650,52608,NIFTY25NOV23600CE,NIFTY,0,2025-11-25,23600,0.05,75,CE,NFO-OPT,NFO
13467906,52609,NIFTY25NOV23600PE,NIFTY,0,2025-11-25,23600,0.05,75,PE,NFO-OPT,NFO
13466114,52602,NIFTY25NOV23550CE,NIFTY,0,2025-11-25,23550,0.05,75,CE,NFO-OPT,NFO
13466370,52603,NIFTY25NOV23550PE,NIFTY,0,2025-11-25,23550,0.05,75,PE,NFO-OPT,NFO
13460994,52582,NIFTY25NOV23500CE,NIFTY,0,2025-11-25,23500,0.05,75,CE,NFO-OPT,NFO
13461250,52583,NIFTY25NOV23500PE,NIFTY,0,2025-11-25,23500,0.05,75,PE,NFO-OPT,NFO
13456386,52564,NIFTY25NOV23450CE,NIFTY,0,2025-11-25,23450,0.05,75,CE,NFO-OPT,NFO
13456642,52565,NIFTY25NOV23450PE,NIFTY,0,2025-11-25,23450,0.05,75,PE,NFO-OPT,NFO
13452802,52550,NIFTY25NOV23400CE,NIFTY,0,2025-11-25,23400,0.05,75,CE,NFO-OPT,NFO
13453058,52551,NIFTY25NOV23400PE,NIFTY,0,2025-11-25,23400,0.05,75,PE,NFO-OPT,NFO
13451778,52546,NIFTY25NOV23350CE,NIFTY,0,2025-11-25,23350,0.05,75,CE,NFO-OPT,NFO
13452034,52547,NIFTY25NOV23350PE,NIFTY,0,2025-11-25,23350,0.05,75,PE,NFO-OPT,NFO
13450242,52540,NIFTY25NOV23300CE,NIFTY,0,2025-11-25,23300,0.05,75,CE,NFO-OPT,NFO
13450498,52541,NIFTY25NOV23300PE,NIFTY,0,2025-11-25,23300,0.05,75,PE,NFO-OPT,NFO
13449218,52536,NIFTY25NOV23250CE,NIFTY,0,2025-11-25,23250,0.05,75,CE,NFO-OPT,NFO
13449474,52537,NIFTY25NOV23250PE,NIFTY,0,2025-11-25,23250,0.05,75,PE,NFO-OPT,NFO
13447682,52530,NIFTY25NOV23200CE,NIFTY,0,2025-11-25,23200,0.05,75,CE,NFO-OPT,NFO
13448962,52535,NIFTY25NOV23200PE,NIFTY,0,2025-11-25,23200,0.05,75,PE,NFO-OPT,NFO
